,personUri,personLabel,birthYear,gender,countries,continents,occupations,fields
4523,http://www.wikidata.org/entity/Q19349474,Black Nut,1989,male,South Korea,Asia,rapper,rapper
4524,http://www.wikidata.org/entity/Q3050055,El Matador,1982,male,France,Europe,rapper,rapper
4525,http://www.wikidata.org/entity/Q86005385,Ūga,1994,female,Latvia,Europe,rapper,rapper
4526,http://www.wikidata.org/entity/Q24043625,Son Chaeyoung,1999,female,South Korea,Asia,"model, rapper, singer","model, rapper, singer"
4527,http://www.wikidata.org/entity/Q106457369,Pluuto,2002,male,Estonia,Europe,rapper,rapper
4528,http://www.wikidata.org/entity/Q647789,T La Rock,1961,male,United States,North America,"rapper, musician","rapper, musician"
4529,http://www.wikidata.org/entity/Q115365691,Amber London,1992,female,United States,North America,rapper,rapper
4530,http://www.wikidata.org/entity/Q55641280,Noriel,1994,male,United States,North America,"rapper, songwriter, singer","rapper, songwriter, singer"
4531,http://www.wikidata.org/entity/Q44174887,Strings,1975,female,United States,North America,"dancer, rapper, songwriter, singer, actor","dancer, rapper, songwriter, singer, actor"
4532,http://www.wikidata.org/entity/Q25400561,Sara Hebe,1983,female,Argentina,South America,rapper,rapper
4533,http://www.wikidata.org/entity/Q5978522,Lom-C,1981,male,Spain,Europe,rapper,rapper
4534,http://www.wikidata.org/entity/Q130538756,Forrest Frank,1995,male,United States,North America,"rapper, songwriter, record producer, singer","rapper, songwriter, record producer, singer"
4535,http://www.wikidata.org/entity/Q295923,MC Hammer,1962,male,United States,North America,"dancer, rapper, songwriter, record producer, singer, entrepreneur, actor","dancer, rapper, songwriter, record producer, singer, entrepreneur, actor"
4536,http://www.wikidata.org/entity/Q65145985,Bizi,1901,male,Finland,Europe,rapper,rapper
4537,http://www.wikidata.org/entity/Q14917975,Lacrim,1985,male,France,Europe,"rapper, songwriter","rapper, songwriter"
4538,http://www.wikidata.org/entity/Q25425614,Justina,1901,female,Iran,Asia,rapper,rapper
4539,http://www.wikidata.org/entity/Q85977791,Layone,2001,male,South Korea,Asia,rapper,rapper
4540,http://www.wikidata.org/entity/Q449634,Da Brat,1974,female,United States,North America,"film actor, rapper, singer, actor","film actor, rapper, singer, actor"
4541,http://www.wikidata.org/entity/Q3334668,Näääk,1983,male,Sweden,Europe,"rapper, songwriter, singer","rapper, songwriter, singer"
4542,http://www.wikidata.org/entity/Q975004,Manny Montes,1984,male,Puerto Rico,North America,"rapper, singer, composer","rapper, singer, composer"
4543,http://www.wikidata.org/entity/Q19595158,Gio Dee,1992,male,United States,North America,rapper,rapper
4544,http://www.wikidata.org/entity/Q4164801,Ahmed Mekky,1980,male,Egypt,Africa,"rapper, actor","rapper, actor"
4545,http://www.wikidata.org/entity/Q119855137,Fredz,2002,male,Canada,North America,"rapper, musician","rapper, musician"
4546,http://www.wikidata.org/entity/Q2357556,Organismen,1980,male,Sweden,Europe,"rapper, musician","rapper, musician"
4547,http://www.wikidata.org/entity/Q126596548,AJ Cryboi,1997,male,Italy,Europe,"rapper, musician, composer","rapper, musician, composer"
4548,http://www.wikidata.org/entity/Q2377185,Angel Haze,1991,agender,United States,North America,"rapper, singer","rapper, singer"
4549,http://www.wikidata.org/entity/Q124784825,Simply,1997,male,United States,North America,"rapper, musician","rapper, musician"
4550,http://www.wikidata.org/entity/Q90924007,Calvin Kagenda,1999,male,United States,North America,"rapper, songwriter, singer","rapper, songwriter, singer"
4551,http://www.wikidata.org/entity/Q17352857,Omik K.,1989,male,Germany,Europe,rapper,rapper
4552,http://www.wikidata.org/entity/Q57409727,SkyggeSiden,1901,female,Kingdom of Denmark,Europe,rapper,rapper
4553,http://www.wikidata.org/entity/Q716928,Diamond D,1968,male,United States,North America,"rapper, musician, record producer, composer","rapper, musician, record producer, composer"
4554,http://www.wikidata.org/entity/Q104829994,Token,1998,male,United States,North America,"rapper, musician","rapper, musician"
4555,http://www.wikidata.org/entity/Q109606035,C.h.a.m.p,2000,male,United States,North America,rapper,rapper
4556,http://www.wikidata.org/entity/Q104757234,Gleb Kalyuzhny,1998,male,Russia,Europe,"film actor, rapper, musician","film actor, rapper, musician"
4557,http://www.wikidata.org/entity/Q116042184,Backpack Wonka,1990,male,United States,North America,"rapper, songwriter, musician, singer","rapper, songwriter, musician, singer"
4558,http://www.wikidata.org/entity/Q104668111,Daniel Jutterström,1985,male,Sweden,Europe,"rapper, songwriter","rapper, songwriter"
4559,http://www.wikidata.org/entity/Q3063003,Jarobi White,1971,male,United States,North America,"rapper, singer","rapper, singer"
4560,http://www.wikidata.org/entity/Q5931052,Jiggy Drama,1983,male,Colombia,South America,"rapper, singer, composer","rapper, singer, composer"
4561,http://www.wikidata.org/entity/Q31179451,SuperB,1994,male,South Korea,Asia,rapper,rapper
4562,http://www.wikidata.org/entity/Q113906711,Fresh La Peufra,1997,male,Belgium,Europe,"rapper, singer","rapper, singer"
4563,http://www.wikidata.org/entity/Q5247168,Gustavo,1978,male,Latvia,Europe,"rapper, songwriter, record producer","rapper, songwriter, record producer"
4564,http://www.wikidata.org/entity/Q2754371,Def P,1969,male,Kingdom of the Netherlands,Europe,"radio personality, rapper","radio personality, rapper"
4565,http://www.wikidata.org/entity/Q12581934,TEBY,1984,male,South Korea,Asia,rapper,rapper
4566,http://www.wikidata.org/entity/Q112723099,KS Bloom,1996,male,Ivory Coast,Africa,"rapper, singer","rapper, singer"
4567,http://www.wikidata.org/entity/Q349434,Jermaine Dupri,1972,male,United States,North America,"rapper, songwriter, record producer, entrepreneur, disc jockey","rapper, songwriter, record producer, entrepreneur, disc jockey"
4568,http://www.wikidata.org/entity/Q85438609,Black the Ripper,1986,male,United Kingdom,Europe,"activist, rapper, songwriter, singer, entrepreneur","activist, rapper, songwriter, singer, entrepreneur"
4569,http://www.wikidata.org/entity/Q6450986,Kyjuan,1976,male,United States,North America,"rapper, record producer, singer, composer, actor","rapper, record producer, singer, composer, actor"
4570,http://www.wikidata.org/entity/Q62059778,Sick Luke,1994,male,Italy,Europe,"DJ producer, rapper, record producer","DJ producer, rapper, record producer"
4571,http://www.wikidata.org/entity/Q98740205,Sleepy Hallow,1999,male,"United States, Jamaica",North America,"rapper, songwriter, singer","rapper, songwriter, singer"
4572,http://www.wikidata.org/entity/Q111772343,Balendra Shah,1990,male,Nepal,Asia,"rapper, politician","rapper, politician"
4573,http://www.wikidata.org/entity/Q3196366,Kid Capri,1967,male,United States,North America,"rapper, songwriter, record producer, disc jockey","rapper, songwriter, record producer, disc jockey"
4574,http://www.wikidata.org/entity/Q5563198,Ayo,1974,male,Sweden,Europe,rapper,rapper
4575,http://www.wikidata.org/entity/Q15547991,Khalil,1994,male,United States,North America,"dancer, rapper, singer","dancer, rapper, singer"
4576,http://www.wikidata.org/entity/Q80978679,Dutch Nazari,1989,male,Italy,Europe,rapper,rapper
4577,http://www.wikidata.org/entity/Q9697033,Eduardo,1975,male,Brazil,South America,"activist, rapper, educator, songwriter, writer","activist, rapper, educator, songwriter, writer"
4578,http://www.wikidata.org/entity/Q48937740,Guibian,1992,male,People's Republic of China,Asia,rapper,rapper
4579,http://www.wikidata.org/entity/Q17220463,MARIA,1901,female,Japan,Asia,rapper,rapper
4580,http://www.wikidata.org/entity/Q66625331,JackD,1901,male,Kingdom of Denmark,Europe,rapper,rapper
4581,http://www.wikidata.org/entity/Q7333228,Riff Raff,1982,male,United States,North America,rapper,rapper
4582,http://www.wikidata.org/entity/Q121423387,DRE HILL,2003,male,United States,North America,"rapper, songwriter","rapper, songwriter"
4583,http://www.wikidata.org/entity/Q13101414,Alain Tshinza,1976,male,Luxembourg,Europe,"graphic artist, rapper","graphic artist, rapper"
4584,http://www.wikidata.org/entity/Q52004108,Moozlie,1992,female,South Africa,Africa,rapper,rapper
4585,http://www.wikidata.org/entity/Q28839762,LiAngelo Ball,1998,male,United States,North America,rapper,rapper
4586,http://www.wikidata.org/entity/Q12320702,Jøden,1974,male,Kingdom of Denmark,Europe,"voice actor, rapper","voice actor, rapper"
4587,http://www.wikidata.org/entity/Q124419491,Bob uit Zuid,1995,male,Kingdom of the Netherlands,Europe,"rapper, record producer","rapper, record producer"
4588,http://www.wikidata.org/entity/Q106672204,Joey Christ,1992,male,Iceland,Europe,"film actor, rapper","film actor, rapper"
4589,http://www.wikidata.org/entity/Q4734521,Alonzo,1982,male,France,Europe,"rapper, songwriter, singer","rapper, songwriter, singer"
4590,http://www.wikidata.org/entity/Q2902162,Big Boy,1975,male,United States,North America,rapper,rapper
4591,http://www.wikidata.org/entity/Q16239924,Ghost Style,1973,male,People's Republic of China,Asia,"rapper, record producer","rapper, record producer"
4592,http://www.wikidata.org/entity/Q126963177,Jordan Adetunji,1999,male,United Kingdom,Europe,"rapper, songwriter, singer","rapper, songwriter, singer"
4593,http://www.wikidata.org/entity/Q112391028,Liz,1998,female,Germany,Europe,rapper,rapper
4594,http://www.wikidata.org/entity/Q6371905,Karl Hinds,1901,male,United Kingdom,Europe,rapper,rapper
4595,http://www.wikidata.org/entity/Q11077788,Pato Machete,1975,male,Mexico,North America,"rapper, singer","rapper, singer"
4596,http://www.wikidata.org/entity/Q18921799,NoLay,1901,female,United Kingdom,Europe,rapper,rapper
4597,http://www.wikidata.org/entity/Q6928888,Mr. Marcelo,1973,male,United States,North America,rapper,rapper
4598,http://www.wikidata.org/entity/Q17322261,Duke,2000,male,Germany,Europe,rapper,rapper
4599,http://www.wikidata.org/entity/Q1926915,Michael Beck,1967,male,Germany,Europe,"rapper, musician","rapper, musician"
4600,http://www.wikidata.org/entity/Q12758620,Sajsi MC,1981,female,Serbia,Europe,"rapper, songwriter, singer","rapper, songwriter, singer"
4601,http://www.wikidata.org/entity/Q542267,Ray J,1981,male,United States,North America,"television personality, film actor, voice actor, rapper, television presenter, songwriter, record producer, singer, entrepreneur, actor","television personality, film actor, voice actor, rapper, television presenter, songwriter, record producer, singer, entrepreneur, actor"
4602,http://www.wikidata.org/entity/Q16234518,Dyme-A-Duzin,1992,male,United States,North America,rapper,rapper
4603,http://www.wikidata.org/entity/Q129798,Cham,1977,male,Jamaica,North America,"rapper, songwriter, record producer, singer, disc jockey, actor","rapper, songwriter, record producer, singer, disc jockey, actor"
4604,http://www.wikidata.org/entity/Q125145687,Bobby Fishscale,1987,male,United States,North America,"rapper, songwriter","rapper, songwriter"
4605,http://www.wikidata.org/entity/Q88706389,Tasko,1996,male,North Macedonia,Europe,"rapper, songwriter, singer, composer","rapper, songwriter, singer, composer"
4606,http://www.wikidata.org/entity/Q6547417,Lil Phat,1992,male,United States,North America,rapper,rapper
4607,http://www.wikidata.org/entity/Q15700162,M.I.K.I,1989,male,Germany,Europe,rapper,rapper
4608,http://www.wikidata.org/entity/Q18211645,TooSmooth,1992,male,United States,North America,"rapper, songwriter, musician, record producer, singer, entrepreneur, businessperson","rapper, songwriter, musician, record producer, singer, entrepreneur, businessperson"
4609,http://www.wikidata.org/entity/Q97197570,Xavier Wulf,1992,male,United States,North America,"rapper, songwriter","rapper, songwriter"
4610,http://www.wikidata.org/entity/Q131308570,Bac,2005,male,Austria,Europe,rapper,rapper
4611,http://www.wikidata.org/entity/Q124691790,Aaron May,2001,male,United States,North America,rapper,rapper
4612,http://www.wikidata.org/entity/Q1154230,DJ Pooh,1969,male,United States,North America,"film actor, director, rapper, record producer, composer, writer, actor, screenwriter","film actor, director, rapper, record producer, composer, writer, actor, screenwriter"
4613,http://www.wikidata.org/entity/Q20948790,GReeeN,1989,male,Germany,Europe,"rapper, singer","rapper, singer"
4614,http://www.wikidata.org/entity/Q111128798,Othman Benhami,1979,male,Morocco,Africa,"presenter, rapper","presenter, rapper"
4615,http://www.wikidata.org/entity/Q120703743,Ziak,1997,male,France,Europe,rapper,rapper
4616,http://www.wikidata.org/entity/Q1711339,Kirko Bangz,1989,male,United States,North America,"rapper, songwriter, record producer, singer","rapper, songwriter, record producer, singer"
4617,http://www.wikidata.org/entity/Q1267866,Moe Mitchell,1983,male,Germany,Europe,"rapper, singer","rapper, singer"
4618,http://www.wikidata.org/entity/Q15249826,Johny Machette,1993,male,Czech Republic,Europe,rapper,rapper
4619,http://www.wikidata.org/entity/Q7271821,Quido,1989,male,Namibia,Africa,"rapper, singer","rapper, singer"
4620,http://www.wikidata.org/entity/Q102297805,Natan,1986,male,Kazakhstan,Asia,rapper,rapper
4621,http://www.wikidata.org/entity/Q4277328,Voli,1984,male,Finland,Europe,rapper,rapper
4622,http://www.wikidata.org/entity/Q16549925,Dirty Red,1972,male,United States,North America,rapper,rapper
4623,http://www.wikidata.org/entity/Q318792,Chingy,1980,male,United States,North America,"rapper, musician, singer, businessperson, actor","rapper, musician, singer, businessperson, actor"
4624,http://www.wikidata.org/entity/Q94158469,Julieta Itoiz,1970,female,Spain,Europe,"rapper, historian, teacher","rapper, historian, teacher"
4625,http://www.wikidata.org/entity/Q4930408,Blueprint,1901,male,United States,North America,"rapper, record producer, composer","rapper, record producer, composer"
4626,http://www.wikidata.org/entity/Q8046098,YZ,1953,male,United States,North America,"rapper, record producer, composer","rapper, record producer, composer"
4627,http://www.wikidata.org/entity/Q130045759,Young Adz,1995,male,United Kingdom,Europe,rapper,rapper
4628,http://www.wikidata.org/entity/Q3532201,Torae,1979,male,United States,North America,rapper,rapper
4629,http://www.wikidata.org/entity/Q89411938,Leon Faun,2001,male,Italy,Europe,rapper,rapper
4630,http://www.wikidata.org/entity/Q88774935,Jay Whiss,1995,male,Canada,North America,"rapper, songwriter, singer","rapper, songwriter, singer"
